ano,descricao,quantidade,unidadeMedida,valorUnitarioEstimado,valorTotalEstimado,valorUnitarioHomologado,tipoPessoa,cpfCnpjFornecedor,razaoSocialFornecedor,nuProcesso,ano_referencia
2024,"COPO para água em plástico, descartável, capacidade 200 ml, em poliestireno branco, no tóxico, com frisos e saliência na borda, peso por 100 (cento) do copo deverá ser igual ou superior a 220 gramas e de acordo com norma NBR 14.865. Embalagem em saco plástico contendo 100 unidades, com dados de identificação do produto e marca do fabricante.",55.0,Pct,5.27,9486.0,31.46,PJ,54339604000196,LV COMÉRCIO VAREJISTA DE MATERIAIS E SERVIÇOS LTDA,25.234.000012.2024,2024
2024,"DESINFETANTE concentrado, com diluição de 1 X 20, com 5 litros. Acondicionado em embalagem original do fabricante com dados de identificação do produto, data de fabricação.",250.0,Un,24.0,7200.0,7.75,PJ,18588224000121,NACIONAL COMERCIO E REPRESENTACAO EIRELI,25.234.000012.2024,2024
2024,"DESODORIZADOR ambiente, embalagem com 12 unidades com aproximadamente 400ml.",25.0,Cx,110.4,2760.0,110.4,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,25.234.000012.2024,2024
2024,"DETERGENTE NEUTRO concentrado — detergente líquido consistente, translúcido e odor característico da fragrância, com alto poder de limpeza e excelente ação desengordurante, recomendado para retirada de sujidades em geral de pisos, paredes e utensílios. Contendo alquil benzeno linear sulfonado de sódio, quimicidi, lauril éter, sulfato de sódio, hidróxido de sódio 50%, cloreto de sódio e água, com PH: 6,5 a 8,5% e densidade de: 1,0 a 1,10 g/ml. Com diluição conforme a instrução do rótulo do produto. Embalagem de 5L.",300.0,Un,21.13,1267.8,24.0,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,25.234.000012.2024,2024
2024,"SABONETE líquido anticéptico, hidratante, anti-odor, bactericida, biodegradável pronto uso, para uso hospitalar, hidratante, anti-odor, bactericida, biodegradável. Acondicionado em bombana de 05 litros.",1800.0,BOMBONA,31.46,1730.3,5.27,PJ,14822531000174,ALLISON FELIPE OLIVEIRA MARCOLINO ME,25.234.000012.2024,2024
2024,"TOUCA descartável, sanfonada, 100% elástico em todo perímetro da touca, tamanho único. Acondicionado em embalagem original do fabricante, data de fabricação, validade. Pacote com 100 unidades. Item registrado na ata: 0068/2023",10000.0,Pct,7.75,1937.5,1.15,PJ,10795950000103,LANCELETTE BIOMEDICAL EIRELI,25.234.000012.2024,2024
2024,"Anti-HTLV - TESTE SOROLÓGICO PARA DETECÇÃO DE ANTICORPOS CONTRA O VÍRUS HTLV DOS TIPOS I E II, DEVENDO SER CONSTITUÍDO POR ANTÍGENOS ESPECÍFICOS PARA AMBOS OS TIPOS DE HTLV, OBTIDOS POR PROTEÍNA RECOMBINANTE E OU PEPTÍDEO SINTÉTICO, POR METODOLOGIA DE QUIMIOLUMINESCÊNCIA OU ELETROQUIMIOLUMINESCÊNCIA.",4000.0,Teste,10.0,40000.0,10.0,PJ,01490595000173,DIAGNOCEL COMERCIO E REPRESENTACOES LTDA,25.234.000013.2024,2024
2024,"LICENÇA definitiva de uso de Software de Gestão da Qualidade, incluindo os módulos de Gestão, Gestão da Qualidade, Gestão Laboratorial, Gestão de Equipamentos e Gestão de Pessoas, conforme termo de referência.",1.0,Un,47000.0,47000.0,47000.0,PJ,20537612000125,SYSQUALI SISTEMAS E TECNOLOGIA ME LTDA ,25.234.000014.2024,2024
2024,"BACITRACINA test 0,04 U BC 0,04U 10, Frasco c/20 discos. Acondicionado em embalagem original do fabricante, com o nome do responsável técnico, o lote, data de fabricação, validade e Registro no Ministério da Saúde.",5.0,Fr,14.0,28.0,134.0,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000015.2024,2024
2024,"CEFALEXINA MONOHIDRATO. CAS 15686-71-2; fórmula molecular: C16H17N3O4S; peso molecular: 347,39g/mol. Frasco de 25g com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio.",1.0,FRASCO,1800.0,1800.0,1800.0,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000015.2024,2024
2024,"DISCO de Antibioticos para Enterococcus spp,(ETC) composto de 11antibioticos específicos paracada série, contendo um módulo circular em seu anelexterno 09 antimicrobianos e anel interno 02antimicrobianos totalizando 11 discos. ReferenciaBrcast, com dados de identificação, para ser usadoem placas de petri 150x20 mm, caixa com 25unidades, marca do fabricante, data de fabricação,prazo de validade,lote, responsável técnico e registro no MS.",2.0,Cx,288.0,864.0,14.0,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000015.2024,2024
2024,"DISCO de Antibioticos para Pseudomonas eAcinetobacter spp composto de 12 antimicrobianos,sendo 09 no anel externo e 03 no anel interno,Referencia Brcast, com dados de identificação,marca do fabricante, data de fabricação, prazo devalidade, lote, responsável técnico e registro noMS.Para ser usado em placas de petri 150x20 mm,caixa com 25 unidades.",3.0,Cx,160.0,480.0,160.0,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000015.2024,2024
2024,"DISCO de Antibioticos para bactérias GramNegativas, composto de um modulo circularcontendo em seu anel externo 10 antimicrobianos e05 antimicrobianos em seu anel interno, totalizando15 antimicrobianos para cada série. ReferenciaBrcast, com dados de identificação, marca dofabricante, data de fabricação, prazo de validade,lote, responsável técnico e registro no MS.Para serusados em placas de Petri 150 x 20 mm.",2.0,Cx,134.0,670.0,18.0,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000015.2024,2024
2024,"DISCO de Antibioticos para bactérias GramPositivos, composto de 15 antimicrobianos, sendo 10no anel externo e 05 no anel interno, perfazendo 15antimicrobianos por série, Referencia Brcast, comdados de identificação, marca do fabricante, data defabricação prazo de validade, lote, responsáveltécnico e registro no MS.Para ser usados em placasde Petri 150 x 20 mm, caixa com 25 unidades.",2.0,Cx,134.0,670.0,20.0,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000015.2024,2024
2024,"DISCO de Antibióticos Série Urinária, composto deum módulo circular contendo no seu anel externo 10antimicrobianos e anel interno 05 antimicrobianos,para ser usado em placas de Petri 150 mm x 20 mmde altura, caixa com 25 unidades. Referencia Brcast,com dados de identificação, marca do fabricante,data de fabricação, prazo de validade, lote,responsável técnico e registro no MS.",3.0,Cx,167.0,501.0,167.0,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000015.2024,2024
2024,"NOVOBIOCINA 5 mcg, Disco de antibiograma acondicionado em embalagem com 50 unidades, original do fabricante, com o nome do responsável técnico, o lote, data de fabricação, validade e Registro no Ministério da Saúde",3.0,Fr,20.0,40.0,288.0,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000015.2024,2024
2024,"OPTOQUINA test 5 OT 5 , Frasco c/20 discos. Acondicionado em embalagem original do fabricante, com o nome do responsável técnico, o lote, data de fabricação, validade e Registro no Ministério da Saúde.",5.0,Fr,18.0,36.0,134.0,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000015.2024,2024
2024,ASSINATURA eletrônica anual do Diário Oficial do Estado da Paraíba.,1.0,Un,300.0,300.0,300.0,PJ,09366790000106,EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,25.234.000016.2024,2024
2024,SERVIÇO de publicações de Atos Oficiais no Diário Oficial da UNIÃO. Com finalidade de atender aos órgãos e entidades da Administração Pública Estadual da Paraíba.,500.0,cm,20.0,10000.0,20.0,PJ,09366790000106,EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,25.234.000016.2024,2024
2024,"SERVIÇO técnico profissional em geral, pessoa jurídica. O detalhamento do serviço está especificado em documento anexo. ",1.0,Un,34000.0,34000.0,34000.0,PJ,12495568000101,RIBEIRO & SILVA CONSTRUCOES LTDA - ME,25.234.000017.2024,2024
2024,"SERVIÇO de fornecimento de licença de uso, implantação e suporte do software Matrix, conforme termo de referência.",1.0,Un,114200.0,114200.0,114200.0,PJ,50277375000171,MATRIX SISTEMA E SERVIÇOS LTDA,25.234.000018.2024,2024
2024,"ALCOOL etílico (etanol) líquido incolor reagente pa teor absoluto 99,8%, com certificado de analise. Frasco 1000 ml.",1.0,Un,22.0,528.0,16.95,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000019.2024,2024
2024,"AMIDO solúvel p.a., (C6H10O5)n. Embalagem com 500gr, dados de identificação do produto, marca do fabricante, nome do responsável técnico, o lote, data de fabricação, prazo de validade e Registro do Ministério da Saúde. ",1.0,Fr,23.0,23.0,20.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"CITRATO DE MAGNÉSIO P.A. CAS 7779-25-1; fórmula molecular: C6H6MgO7, peso molecular: 214,41g/mol. Frasco de 500g com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio, responsável técnico e registro na ANVISA/Ministério da Saúde. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014.",1.0,FRASCO,320.0,320.0,27.44,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000019.2024,2024
2024,"CLORETO DE BÁRIO P.A. CAS 10361-37-2; fórmula molecular: BaCl; peso molecular: 208,23g/mol. Frasco de 500g com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio, responsável técnico e registro na ANVISA/Ministério da Saúde. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014.",2.0,Fr,27.44,27.44,15.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"CLORETO DE POTÁSSIO P.A. CAS 7447-40-7; fórmula molecular: KCl; peso molecular: 74,26g/mol. Frasco de 500g com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio, responsável técnico e registro na ANVISA/Ministério da Saúde. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014.",1.0,Fr,45.9,45.9,33.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"CLORETO DE SÓDIO P.A. CAS 7647-14-5; fórmula molecular: NaCl; peso molecular: 58,44g/mol. Frasco de 500g com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio.",1.0,FRASCO,13.96,139.6,35.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"ETILENOGLICOL P.A. CAS 107-21-1; fórmula molecular: C2H6O2; peso molecular: 62,07g/mol. Frasco de 1000mL com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio, responsável técnico e registro na ANVISA/Ministério da Saúde. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014. ",1.0,FRASCO,43.67,43.67,36.82,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000019.2024,2024
2024,FORMAZINA 4000 NTU. Solução Padrão de Turbidez. Embalagem com 500ml. Certificado de análise e registro no Ministério da Saúde.,1.0,Fr,150.0,150.0,40.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"FOSFATO DE POTÁSSIO MONOBÁSICO ANIDRO P.A. CAS 7778-77-0; fórmula molecular: KH2PO4; peso molecular: 136,09g/mol. Frasco de 500g com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio, responsável técnico e registro na ANVISA/Ministério da Saúde. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014.",1.0,FRASCO,45.0,45.0,43.67,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000019.2024,2024
2024,"FOSFATO DE SÓDIO BIBÁSICO ANIDRO P.A. CAS 7558-79-4; fórmula molecular: Na 2HPO4; peso molecular: 141,96g/mol. Frasco de 500g com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio, responsável técnico.",1.0,FRASCO,40.0,40.0,45.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"GLICOSE D(+) ANIDRA P.A. CAS 50-99-7; fórmula molecular: C6H12O6; peso molecular: 180,16g/mol. Frasco de 250g com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio.",1.0,FRASCO,16.95,16.95,45.9,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000019.2024,2024
2024,"HIDRÓXIDO DE SÓDIO P.A. CAS 1310-73-2; fórmula molecular: NaOH; peso molecular: 40,0g/mol. Frasco de 500g com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio.",1.0,FRASCO,25.0,150.0,60.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"IODO ressublimado P.A. Embalagem com 25g. Acondicionado em embalagem original do fabricante, com o nome do responsável técnico, o lote, data de fabricação, validade e Registro no Ministério da Saúde.",2.0,Fr,150.0,150.0,52.98,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000019.2024,2024
2024,"L-GLUTAMATO DE SÓDIO MONOHIDRATADO P.A. CAS 6106-04-3; fórmula molecular: C5H8NNaO4-H2O; peso molecular: 187,13g/mol. Frasco de 500g com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio, responsável técnico e registro na ANVISA/Ministério da Saúde. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014.",10.0,FRASCO,35.0,35.0,13.96,PJ,31059333000110,CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,25.234.000019.2024,2024
2024,"PROPILENOGLICOL P.A. CAS 57-55-6; fórmula molecular: C3H8O2; peso molecular: 76,09g/mol. Frasco de 1000mL com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio, responsável técnico e registro na ANVISA/Ministério da Saúde. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014.",1.0,FRASCO,60.0,60.0,150.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"SOLUÇÃO TAMPÃO pH 4,00± 0,02. CAS 77-92-9. Frasco de 250mL com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio, responsável técnico e registro na ANVISA/Ministério da Saúde. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014.",6.0,FRASCO,15.0,30.0,25.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"SOLUÇÃO TAMPÃO pH 6,86± 0,02. CAS 7758-79-4. Frasco de 250mL com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio, responsável técnico e registro na ANVISA/Ministério da Saúde. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014.",1.0,FRASCO,20.0,20.0,150.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"SOLUÇÃO TAMPÃO pH 9,18± 0,02. CAS 1303-96-4. Frasco de 250mL com dados de identificação do produto, marca do fabricante, data de fabricação, prazo de validade, lote, instruções de armazenamento e manuseio, responsável técnico e registro na ANVISA/Ministério da Saúde. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014.",1.0,FRASCO,20.0,20.0,320.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"TIOSSULFATO DE SÓDIO P.A. Número do CAS: 7772-98-7; Fórmula de Hill: NaOS; Massa molar: 158.11 g/mol; Densidade: 1.67 g/cm3 (20 °C); Valor do pH: 6.0 - 8.5 (50 g/l, HO, 20 °C); Solubilidade: 701 g/l. Embalagem com 500g. Descrição de nome de fabricante, marca, lote, validade, nome do responsável técnico, data de fabricação, Registro no Ministério da Saúde, Manuseio e armazenamento. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014",24.0,Fr,25.52,25.52,22.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
2024,"VERDE MALAQUITA (C.I. 42000); CAS 510-13-4, fórmula molecular C23H26N2O, peso molecular 346,48 g/mol. Embalagem de 100g com dados de identificação do produto, data de fabricação, prazo de validade, lote, manuseio, armazenamento, responsável técnico e registro no Ministério da Saúde. Acompanha Ficha de Informações de Segurança de Produtos Químicos (FISPQ) de acordo com a NBR 14725-4:2014",48.0,Fr,33.0,33.0,199.0,PJ,39409828000133,"BCLAB - COMERCIO VAREJISTA DE ART. MEDICOS,ORTOPEDICOS,PEÇAS E ACESSORIO PARA APARENHOS ELET.EIRELI",25.234.000019.2024,2024
